source,canonical_origin,symbol,body_index,variant,canonical_nodes,variant_nodes,iterations,timeout_s,status,proof_elapsed_ms,wall_elapsed_ms,rule_matches,detail
production,mlir,cublasSdot,111:0:0,add_zero,5,7,8,5.0,match,16.417,331.191,48,
production,mlir,cublasSdot,111:0:0,associate_left,5,5,8,5.0,match,14.005,335.358,4,
production,mlir,cublasSdot,111:0:0,associate_right,5,5,8,5.0,match,14.650,330.314,4,
production,mlir,cublasSdot,111:0:0,commute_all,5,5,8,5.0,match,24.786,422.630,6,
production,mlir,cublasSdot,111:0:0,mul_one,5,7,8,5.0,match,25.250,371.913,63,
production,mlir,cublasSgemm_broadcast3d_memref,109:0:0,add_zero,5,7,8,5.0,match,15.258,340.582,48,
production,mlir,cublasSgemm_broadcast3d_memref,109:0:0,associate_left,5,5,8,5.0,match,13.897,334.587,4,
production,mlir,cublasSgemm_broadcast3d_memref,109:0:0,associate_right,5,5,8,5.0,match,16.076,339.659,4,
production,mlir,cublasSgemm_broadcast3d_memref,109:0:0,commute_all,5,5,8,5.0,match,17.689,328.719,6,
production,mlir,cublasSgemm_broadcast3d_memref,109:0:0,mul_one,5,7,8,5.0,match,15.743,344.135,63,
production,python,cublasSgemm_nn_zero,14:0:0,add_zero,1,3,8,5.0,match,15.482,351.103,20,
production,python,cublasSgemm_nn_zero,14:0:0,associate_left,1,1,8,5.0,match,14.549,344.758,0,
production,python,cublasSgemm_nn_zero,14:0:0,associate_right,1,1,8,5.0,match,14.369,352.314,0,
production,python,cublasSgemm_nn_zero,14:0:0,commute_all,1,1,8,5.0,match,13.192,325.124,0,
production,python,cublasSgemm_nn_zero,14:0:0,mul_one,1,3,8,5.0,match,25.209,415.044,20,
production,python,cublasSgemm_nn_zero,14:1:0,add_zero,5,7,8,5.0,match,21.088,383.772,48,
production,python,cublasSgemm_nn_zero,14:1:0,associate_left,5,5,8,5.0,match,14.313,340.920,4,
production,python,cublasSgemm_nn_zero,14:1:0,associate_right,5,5,8,5.0,match,15.036,345.313,4,
production,python,cublasSgemm_nn_zero,14:1:0,commute_all,5,5,8,5.0,match,15.286,347.095,6,
production,python,cublasSgemm_nn_zero,14:1:0,mul_one,5,7,8,5.0,match,16.133,394.362,63,
production,python,cublasSgemm_strided_batched_nn_zero,13:0:0,add_zero,1,3,8,5.0,match,14.389,346.398,20,
production,python,cublasSgemm_strided_batched_nn_zero,13:0:0,associate_left,1,1,8,5.0,match,24.172,465.227,0,
production,python,cublasSgemm_strided_batched_nn_zero,13:0:0,associate_right,1,1,8,5.0,match,18.680,368.827,0,
production,python,cublasSgemm_strided_batched_nn_zero,13:0:0,commute_all,1,1,8,5.0,match,13.657,416.085,0,
production,python,cublasSgemm_strided_batched_nn_zero,13:0:0,mul_one,1,3,8,5.0,match,25.327,460.620,20,
production,python,cublasSgemm_strided_batched_nn_zero,13:1:0,add_zero,5,7,8,5.0,match,15.782,365.904,48,
production,python,cublasSgemm_strided_batched_nn_zero,13:1:0,associate_left,5,5,8,5.0,match,14.187,421.974,4,
production,python,cublasSgemm_strided_batched_nn_zero,13:1:0,associate_right,5,5,8,5.0,match,14.142,345.996,4,
production,python,cublasSgemm_strided_batched_nn_zero,13:1:0,commute_all,5,5,8,5.0,match,15.213,362.050,6,
production,python,cublasSgemm_strided_batched_nn_zero,13:1:0,mul_one,5,7,8,5.0,match,22.667,392.092,63,
production,mlir,cudaAdd_f32_tensor,108:0:0,add_zero,3,5,8,5.0,match,14.762,335.075,46,
production,mlir,cudaAdd_f32_tensor,108:0:0,associate_left,3,3,8,5.0,match,14.009,322.487,2,
production,mlir,cudaAdd_f32_tensor,108:0:0,associate_right,3,3,8,5.0,match,14.171,343.832,2,
production,mlir,cudaAdd_f32_tensor,108:0:0,commute_all,3,3,8,5.0,match,14.022,333.098,3,
production,mlir,cudaAdd_f32_tensor,108:0:0,mul_one,3,5,8,5.0,match,15.634,376.098,42,
production,mlir,cudaMaskSelect_f32_tensor,107:0:0,add_zero,13,15,8,5.0,match,15.769,335.721,50,
production,mlir,cudaMaskSelect_f32_tensor,107:0:0,associate_left,13,13,8,5.0,match,14.899,367.071,6,
production,mlir,cudaMaskSelect_f32_tensor,107:0:0,associate_right,13,13,8,5.0,match,14.713,341.903,6,
production,mlir,cudaMaskSelect_f32_tensor,107:0:0,commute_all,13,13,8,5.0,match,25.161,388.462,9,
production,mlir,cudaMaskSelect_f32_tensor,107:0:0,mul_one,13,15,8,5.0,match,16.929,340.792,87,
production,mlir,cudaRopeMulMulAdd_f32_tensor,105:0:0,add_zero,7,9,8,5.0,match,16.133,384.772,50,
production,mlir,cudaRopeMulMulAdd_f32_tensor,105:0:0,associate_left,7,7,8,5.0,match,14.131,364.150,6,
production,mlir,cudaRopeMulMulAdd_f32_tensor,105:0:0,associate_right,7,7,8,5.0,match,14.912,369.955,6,
production,mlir,cudaRopeMulMulAdd_f32_tensor,105:0:0,commute_all,7,7,8,5.0,match,17.191,353.184,9,
production,mlir,cudaRopeMulMulAdd_f32_tensor,105:0:0,mul_one,7,9,8,5.0,match,28.020,530.240,84,
production,mlir,cudaRopeMulMulSub_f32_tensor,104:0:0,add_zero,7,9,8,5.0,match,15.767,384.777,24,
production,mlir,cudaRopeMulMulSub_f32_tensor,104:0:0,associate_left,7,7,8,5.0,match,16.907,382.227,4,
production,mlir,cudaRopeMulMulSub_f32_tensor,104:0:0,associate_right,7,7,8,5.0,match,15.457,380.645,4,
production,mlir,cudaRopeMulMulSub_f32_tensor,104:0:0,commute_all,7,7,8,5.0,match,15.524,352.649,6,
production,mlir,cudaRopeMulMulSub_f32_tensor,104:0:0,mul_one,7,9,8,5.0,match,15.838,384.411,24,
production,mlir,cudaSwiGLU_f32_tensor,106:0:0,add_zero,10,12,8,5.0,match,24.450,375.142,24,
production,mlir,cudaSwiGLU_f32_tensor,106:0:0,associate_left,10,10,8,5.0,match,14.794,366.542,4,
production,mlir,cudaSwiGLU_f32_tensor,106:0:0,associate_right,10,10,8,5.0,match,15.376,357.006,4,
production,mlir,cudaSwiGLU_f32_tensor,106:0:0,commute_all,10,10,8,5.0,match,16.656,365.640,6,
production,mlir,cudaSwiGLU_f32_tensor,106:0:0,mul_one,10,12,8,5.0,match,17.647,364.197,48,
production,mlir,cudnnAddTensor_batched,17:0:0,add_zero,3,5,8,5.0,match,16.539,366.602,46,
production,mlir,cudnnAddTensor_batched,17:0:0,associate_left,3,3,8,5.0,match,14.614,351.275,2,
production,mlir,cudnnAddTensor_batched,17:0:0,associate_right,3,3,8,5.0,match,14.526,346.950,2,
production,mlir,cudnnAddTensor_batched,17:0:0,commute_all,3,3,8,5.0,match,14.455,353.237,3,
production,mlir,cudnnAddTensor_batched,17:0:0,mul_one,3,5,8,5.0,match,15.399,351.122,42,
production,python,cudnnBatchNormalizationForwardInference,16:0:0,add_zero,9,11,8,5.0,match,20.834,400.573,64,
production,python,cudnnBatchNormalizationForwardInference,16:0:0,associate_left,9,9,8,5.0,match,14.916,348.285,20,
production,python,cudnnBatchNormalizationForwardInference,16:0:0,associate_right,9,9,8,5.0,match,15.164,346.095,24,
production,python,cudnnBatchNormalizationForwardInference,16:0:0,commute_all,9,9,8,5.0,match,15.237,329.311,26,
production,python,cudnnBatchNormalizationForwardInference,16:0:0,mul_one,9,11,8,5.0,match,15.805,368.767,150,
production,python,cudnnConvBiasReluAddFwdFused,0:0:0,add_zero,1,3,8,5.0,match,13.569,331.209,8,
production,python,cudnnConvBiasReluAddFwdFused,0:0:0,associate_left,1,1,8,5.0,match,14.189,351.011,0,
production,python,cudnnConvBiasReluAddFwdFused,0:0:0,associate_right,1,1,8,5.0,match,13.415,325.049,0,
production,python,cudnnConvBiasReluAddFwdFused,0:0:0,commute_all,1,1,8,5.0,match,13.085,322.117,0,
production,python,cudnnConvBiasReluAddFwdFused,0:0:0,mul_one,1,3,8,5.0,match,14.382,336.185,24,
production,python,cudnnConvBiasReluAddFwdFused,0:1:0,add_zero,5,7,8,5.0,match,15.151,328.091,48,
production,python,cudnnConvBiasReluAddFwdFused,0:1:0,associate_left,5,5,8,5.0,match,14.315,324.283,4,
production,python,cudnnConvBiasReluAddFwdFused,0:1:0,associate_right,5,5,8,5.0,match,17.725,335.166,4,
production,python,cudnnConvBiasReluAddFwdFused,0:1:0,commute_all,5,5,8,5.0,match,13.770,314.348,6,
production,python,cudnnConvBiasReluAddFwdFused,0:1:0,mul_one,5,7,8,5.0,match,15.790,330.651,63,
production,python,cudnnConvBiasReluAddFwdFused,0:2:0,add_zero,3,5,8,5.0,match,15.279,332.360,46,
production,python,cudnnConvBiasReluAddFwdFused,0:2:0,associate_left,3,3,8,5.0,match,13.644,316.975,2,
production,python,cudnnConvBiasReluAddFwdFused,0:2:0,associate_right,3,3,8,5.0,match,18.250,325.624,2,
production,python,cudnnConvBiasReluAddFwdFused,0:2:0,commute_all,3,3,8,5.0,match,14.586,324.594,3,
production,python,cudnnConvBiasReluAddFwdFused,0:2:0,mul_one,3,5,8,5.0,match,16.658,326.935,42,
production,python,cudnnConvBiasReluAddFwdFused,0:3:0,add_zero,3,5,8,5.0,match,15.693,374.173,46,
production,python,cudnnConvBiasReluAddFwdFused,0:3:0,associate_left,3,3,8,5.0,match,22.721,430.092,2,
production,python,cudnnConvBiasReluAddFwdFused,0:3:0,associate_right,3,3,8,5.0,match,14.949,335.147,2,
production,python,cudnnConvBiasReluAddFwdFused,0:3:0,commute_all,3,3,8,5.0,match,14.388,312.701,3,
production,python,cudnnConvBiasReluAddFwdFused,0:3:0,mul_one,3,5,8,5.0,match,15.368,334.179,42,
production,python,cudnnConvBiasReluAddFwdFused,0:4:0,add_zero,6,8,8,5.0,match,15.559,340.781,20,
production,python,cudnnConvBiasReluAddFwdFused,0:4:0,associate_left,6,6,8,5.0,match,14.437,339.464,0,
production,python,cudnnConvBiasReluAddFwdFused,0:4:0,associate_right,6,6,8,5.0,match,15.315,334.103,0,
production,python,cudnnConvBiasReluAddFwdFused,0:4:0,commute_all,6,6,8,5.0,match,13.735,319.420,0,
production,python,cudnnConvBiasReluAddFwdFused,0:4:0,mul_one,6,8,8,5.0,match,15.385,351.510,20,
production,python,cudnnConvBnReluFwdFused,8:0:0,add_zero,1,3,8,5.0,match,14.604,344.724,8,
production,python,cudnnConvBnReluFwdFused,8:0:0,associate_left,1,1,8,5.0,match,14.830,348.391,0,
production,python,cudnnConvBnReluFwdFused,8:0:0,associate_right,1,1,8,5.0,match,13.221,349.096,0,
production,python,cudnnConvBnReluFwdFused,8:0:0,commute_all,1,1,8,5.0,match,13.748,341.718,0,
production,python,cudnnConvBnReluFwdFused,8:0:0,mul_one,1,3,8,5.0,match,16.008,341.490,24,
production,python,cudnnConvBnReluFwdFused,8:1:0,add_zero,5,7,8,5.0,match,14.848,332.714,48,
production,python,cudnnConvBnReluFwdFused,8:1:0,associate_left,5,5,8,5.0,match,22.777,411.280,4,
production,python,cudnnConvBnReluFwdFused,8:1:0,associate_right,5,5,8,5.0,match,16.499,347.989,4,
production,python,cudnnConvBnReluFwdFused,8:1:0,commute_all,5,5,8,5.0,match,14.982,350.585,6,
production,python,cudnnConvBnReluFwdFused,8:1:0,mul_one,5,7,8,5.0,match,15.268,343.299,63,
production,python,cudnnConvBnReluFwdFused,8:2:0,add_zero,9,11,8,5.0,match,24.528,477.272,64,
production,python,cudnnConvBnReluFwdFused,8:2:0,associate_left,9,9,8,5.0,match,15.993,338.142,20,
production,python,cudnnConvBnReluFwdFused,8:2:0,associate_right,9,9,8,5.0,match,17.492,396.569,24,
production,python,cudnnConvBnReluFwdFused,8:2:0,commute_all,9,9,8,5.0,match,22.346,369.615,26,
production,python,cudnnConvBnReluFwdFused,8:2:0,mul_one,9,11,8,5.0,match,17.743,362.280,150,
production,python,cudnnConvBnReluFwdFused,8:3:0,add_zero,6,8,8,5.0,match,18.369,381.233,20,
production,python,cudnnConvBnReluFwdFused,8:3:0,associate_left,6,6,8,5.0,match,13.819,382.154,0,
production,python,cudnnConvBnReluFwdFused,8:3:0,associate_right,6,6,8,5.0,match,14.561,364.196,0,
production,python,cudnnConvBnReluFwdFused,8:3:0,commute_all,6,6,8,5.0,match,15.242,387.391,0,
production,python,cudnnConvBnReluFwdFused,8:3:0,mul_one,6,8,8,5.0,match,17.189,432.872,20,
production,python,cudnnConvolution2DWindow_f32,11:0:0,add_zero,1,3,8,5.0,match,16.350,376.154,8,
production,python,cudnnConvolution2DWindow_f32,11:0:0,associate_left,1,1,8,5.0,match,19.229,452.028,0,
production,python,cudnnConvolution2DWindow_f32,11:0:0,associate_right,1,1,8,5.0,match,13.700,437.431,0,
production,python,cudnnConvolution2DWindow_f32,11:0:0,commute_all,1,1,8,5.0,match,22.613,488.456,0,
production,python,cudnnConvolution2DWindow_f32,11:0:0,mul_one,1,3,8,5.0,match,24.910,523.349,24,
production,python,cudnnConvolution2DWindow_f32,11:1:0,add_zero,5,7,8,5.0,match,16.216,365.030,48,
production,python,cudnnConvolution2DWindow_f32,11:1:0,associate_left,5,5,8,5.0,match,15.132,347.964,4,
production,python,cudnnConvolution2DWindow_f32,11:1:0,associate_right,5,5,8,5.0,match,13.733,351.726,4,
production,python,cudnnConvolution2DWindow_f32,11:1:0,commute_all,5,5,8,5.0,match,21.532,432.449,6,
production,python,cudnnConvolution2DWindow_f32,11:1:0,mul_one,5,7,8,5.0,match,18.710,415.534,63,
production,python,cudnnConvolution2D_25tap,75:0:0,add_zero,99,101,8,5.0,timeout,,5097.503,,wall timeout after 5.0s
production,python,cudnnConvolution2D_25tap,75:0:0,associate_left,99,99,8,5.0,timeout,,5073.490,,wall timeout after 5.0s
production,python,cudnnConvolution2D_25tap,75:0:0,associate_right,99,99,8,5.0,timeout,,5062.459,,wall timeout after 5.0s
production,python,cudnnConvolution2D_25tap,75:0:0,commute_all,99,99,8,5.0,timeout,,5060.602,,wall timeout after 5.0s
production,python,cudnnConvolution2D_25tap,75:0:0,mul_one,99,101,8,5.0,timeout,,5112.735,,wall timeout after 5.0s
production,python,cudnnConvolution2D_9tap,76:0:0,add_zero,35,37,8,5.0,match,308.726,644.202,1703,
production,python,cudnnConvolution2D_9tap,76:0:0,associate_left,35,35,8,5.0,match,252.492,583.033,1033,
production,python,cudnnConvolution2D_9tap,76:0:0,associate_right,35,35,8,5.0,match,250.588,586.241,762,
production,python,cudnnConvolution2D_9tap,76:0:0,commute_all,35,35,8,5.0,match,257.210,618.367,977,
production,python,cudnnConvolution2D_9tap,76:0:0,mul_one,35,37,8,5.0,match,418.609,749.851,3281,
production,python,cudnnConvolution2D_9tap_tensor,95:0:0,add_zero,35,37,8,5.0,match,325.506,675.264,1703,
production,python,cudnnConvolution2D_9tap_tensor,95:0:0,associate_left,35,35,8,5.0,match,262.562,644.058,1033,
production,python,cudnnConvolution2D_9tap_tensor,95:0:0,associate_right,35,35,8,5.0,match,272.919,615.503,762,
production,python,cudnnConvolution2D_9tap_tensor,95:0:0,commute_all,35,35,8,5.0,match,301.906,646.672,977,
production,python,cudnnConvolution2D_9tap_tensor,95:0:0,mul_one,35,37,8,5.0,match,447.279,865.942,3281,
production,python,cudnnConvolution2D_ntap_tensor,94:0:0,add_zero,1,3,8,5.0,match,16.923,342.571,20,
production,python,cudnnConvolution2D_ntap_tensor,94:0:0,associate_left,1,1,8,5.0,match,13.909,343.909,0,
production,python,cudnnConvolution2D_ntap_tensor,94:0:0,associate_right,1,1,8,5.0,match,13.972,330.988,0,
production,python,cudnnConvolution2D_ntap_tensor,94:0:0,commute_all,1,1,8,5.0,match,13.184,331.908,0,
production,python,cudnnConvolution2D_ntap_tensor,94:0:0,mul_one,1,3,8,5.0,match,15.485,372.232,20,
production,python,cudnnConvolutionFwd_batched,10:0:0,add_zero,1,3,8,5.0,match,14.213,346.425,8,
production,python,cudnnConvolutionFwd_batched,10:0:0,associate_left,1,1,8,5.0,match,14.048,356.864,0,
production,python,cudnnConvolutionFwd_batched,10:0:0,associate_right,1,1,8,5.0,match,15.858,348.191,0,
production,python,cudnnConvolutionFwd_batched,10:0:0,commute_all,1,1,8,5.0,match,13.056,338.848,0,
production,python,cudnnConvolutionFwd_batched,10:0:0,mul_one,1,3,8,5.0,match,14.697,381.623,24,
production,python,cudnnConvolutionFwd_batched,10:1:0,add_zero,5,7,8,5.0,match,15.115,353.852,48,
production,python,cudnnConvolutionFwd_batched,10:1:0,associate_left,5,5,8,5.0,match,14.512,368.043,4,
production,python,cudnnConvolutionFwd_batched,10:1:0,associate_right,5,5,8,5.0,match,15.547,406.810,4,
production,python,cudnnConvolutionFwd_batched,10:1:0,commute_all,5,5,8,5.0,match,15.610,371.249,6,
production,python,cudnnConvolutionFwd_batched,10:1:0,mul_one,5,7,8,5.0,match,26.905,466.775,63,
production,python,cudnnConvolutionFwd_im2col_gemm,6:0:0,add_zero,1,3,8,5.0,match,15.547,361.550,8,
production,python,cudnnConvolutionFwd_im2col_gemm,6:0:0,associate_left,1,1,8,5.0,match,13.793,403.437,0,
production,python,cudnnConvolutionFwd_im2col_gemm,6:0:0,associate_right,1,1,8,5.0,match,13.514,336.925,0,
production,python,cudnnConvolutionFwd_im2col_gemm,6:0:0,commute_all,1,1,8,5.0,match,13.388,354.918,0,
production,python,cudnnConvolutionFwd_im2col_gemm,6:0:0,mul_one,1,3,8,5.0,match,14.468,345.763,24,
production,python,cudnnConvolutionFwd_im2col_gemm,6:1:0,add_zero,1,3,8,5.0,match,14.821,342.753,20,
production,python,cudnnConvolutionFwd_im2col_gemm,6:1:0,associate_left,1,1,8,5.0,match,14.318,359.523,0,
production,python,cudnnConvolutionFwd_im2col_gemm,6:1:0,associate_right,1,1,8,5.0,match,14.877,338.667,0,
production,python,cudnnConvolutionFwd_im2col_gemm,6:1:0,commute_all,1,1,8,5.0,match,18.750,372.019,0,
production,python,cudnnConvolutionFwd_im2col_gemm,6:1:0,mul_one,1,3,8,5.0,match,19.067,431.136,20,
production,python,cudnnConvolutionFwd_im2col_gemm,6:2:0,add_zero,5,7,8,5.0,match,17.678,353.872,48,
production,python,cudnnConvolutionFwd_im2col_gemm,6:2:0,associate_left,5,5,8,5.0,match,13.755,378.797,4,
production,python,cudnnConvolutionFwd_im2col_gemm,6:2:0,associate_right,5,5,8,5.0,match,14.507,341.145,4,
production,python,cudnnConvolutionFwd_im2col_gemm,6:2:0,commute_all,5,5,8,5.0,match,16.270,378.413,6,
production,python,cudnnConvolutionFwd_im2col_gemm,6:2:0,mul_one,5,7,8,5.0,match,15.554,337.794,63,
production,mlir,cudnnMaxPoolFwd_batched,12:0:0,add_zero,6,8,8,5.0,match,16.935,397.421,20,
production,mlir,cudnnMaxPoolFwd_batched,12:0:0,associate_left,6,6,8,5.0,match,13.836,339.311,0,
production,mlir,cudnnMaxPoolFwd_batched,12:0:0,associate_right,6,6,8,5.0,match,16.536,335.834,0,
production,mlir,cudnnMaxPoolFwd_batched,12:0:0,commute_all,6,6,8,5.0,match,21.372,377.504,0,
production,mlir,cudnnMaxPoolFwd_batched,12:0:0,mul_one,6,8,8,5.0,match,18.947,371.544,20,
production,python,cudnnPointwiseAffineRelu_f32,18:0:0,add_zero,14,16,8,5.0,match,15.769,341.821,24,
production,python,cudnnPointwiseAffineRelu_f32,18:0:0,associate_left,14,14,8,5.0,match,15.035,363.815,4,
production,python,cudnnPointwiseAffineRelu_f32,18:0:0,associate_right,14,14,8,5.0,match,14.425,341.666,4,
production,python,cudnnPointwiseAffineRelu_f32,18:0:0,commute_all,14,14,8,5.0,match,15.449,333.562,6,
production,python,cudnnPointwiseAffineRelu_f32,18:0:0,mul_one,14,16,8,5.0,match,20.085,346.275,24,
production,python,cudnnReduceMax_f32,121:0:0,add_zero,6,8,8,5.0,match,15.439,468.873,20,
production,python,cudnnReduceMax_f32,121:0:0,associate_left,6,6,8,5.0,match,16.051,388.907,0,
production,python,cudnnReduceMax_f32,121:0:0,associate_right,6,6,8,5.0,match,15.286,429.520,0,
production,python,cudnnReduceMax_f32,121:0:0,commute_all,6,6,8,5.0,match,25.904,502.180,0,
production,python,cudnnReduceMax_f32,121:0:0,mul_one,6,8,8,5.0,match,19.332,394.611,20,
production,python,cudnnReduceMinMax_f32,118:0:0,add_zero,6,8,8,5.0,match,16.491,342.574,20,
production,python,cudnnReduceMinMax_f32,118:0:0,associate_left,6,6,8,5.0,match,14.131,379.694,0,
production,python,cudnnReduceMinMax_f32,118:0:0,associate_right,6,6,8,5.0,match,16.655,355.203,0,
production,python,cudnnReduceMinMax_f32,118:0:0,commute_all,6,6,8,5.0,match,15.829,336.939,0,
production,python,cudnnReduceMinMax_f32,118:0:0,mul_one,6,8,8,5.0,match,15.854,348.320,20,
production,python,cudnnReduceMinMax_f32,118:0:1,add_zero,6,8,8,5.0,match,27.118,403.297,20,
production,python,cudnnReduceMinMax_f32,118:0:1,associate_left,6,6,8,5.0,match,15.686,347.325,0,
production,python,cudnnReduceMinMax_f32,118:0:1,associate_right,6,6,8,5.0,match,15.223,338.905,0,
production,python,cudnnReduceMinMax_f32,118:0:1,commute_all,6,6,8,5.0,match,14.374,379.605,0,
production,python,cudnnReduceMinMax_f32,118:0:1,mul_one,6,8,8,5.0,match,15.727,352.070,20,
production,python,cudnnReduceMin_f32,120:0:0,add_zero,6,8,8,5.0,match,19.936,341.289,20,
production,python,cudnnReduceMin_f32,120:0:0,associate_left,6,6,8,5.0,match,17.259,411.202,0,
production,python,cudnnReduceMin_f32,120:0:0,associate_right,6,6,8,5.0,match,15.172,363.005,0,
production,python,cudnnReduceMin_f32,120:0:0,commute_all,6,6,8,5.0,match,13.949,342.454,0,
production,python,cudnnReduceMin_f32,120:0:0,mul_one,6,8,8,5.0,match,21.114,384.317,20,
production,python,cudnnReduceProduct_f32,119:0:0,add_zero,3,5,8,5.0,match,14.866,377.165,22,
production,python,cudnnReduceProduct_f32,119:0:0,associate_left,3,3,8,5.0,match,14.500,394.183,2,
production,python,cudnnReduceProduct_f32,119:0:0,associate_right,3,3,8,5.0,match,14.818,348.254,2,
production,python,cudnnReduceProduct_f32,119:0:0,commute_all,3,3,8,5.0,match,15.185,357.349,3,
production,python,cudnnReduceProduct_f32,119:0:0,mul_one,3,5,8,5.0,match,15.501,437.750,46,
production,python,cudnnSoftmaxForward,69:0:0,add_zero,6,8,8,5.0,match,16.082,340.757,20,
production,python,cudnnSoftmaxForward,69:0:0,associate_left,6,6,8,5.0,match,17.503,342.554,0,
production,python,cudnnSoftmaxForward,69:0:0,associate_right,6,6,8,5.0,match,15.380,359.357,0,
production,python,cudnnSoftmaxForward,69:0:0,commute_all,6,6,8,5.0,match,14.548,330.424,0,
production,python,cudnnSoftmaxForward,69:0:0,mul_one,6,8,8,5.0,match,19.324,344.688,20,
production,python,cudnnSoftmaxForward,69:1:0,add_zero,4,6,8,5.0,match,26.409,392.657,20,
production,python,cudnnSoftmaxForward,69:1:0,associate_left,4,4,8,5.0,match,20.733,406.519,0,
production,python,cudnnSoftmaxForward,69:1:0,associate_right,4,4,8,5.0,match,21.627,366.231,0,
production,python,cudnnSoftmaxForward,69:1:0,commute_all,4,4,8,5.0,match,15.231,349.719,0,
production,python,cudnnSoftmaxForward,69:1:0,mul_one,4,6,8,5.0,match,15.282,354.040,20,
production,python,cudnnSoftmaxForward,69:1:1,add_zero,6,8,8,5.0,match,16.586,348.198,46,
production,python,cudnnSoftmaxForward,69:1:1,associate_left,6,6,8,5.0,match,14.439,349.386,2,
production,python,cudnnSoftmaxForward,69:1:1,associate_right,6,6,8,5.0,match,14.698,334.156,2,
production,python,cudnnSoftmaxForward,69:1:1,commute_all,6,6,8,5.0,match,15.024,329.538,3,
production,python,cudnnSoftmaxForward,69:1:1,mul_one,6,8,8,5.0,match,15.167,311.203,42,
production,python,cudnnSoftmaxForward,69:2:0,add_zero,3,5,8,5.0,match,15.542,347.597,20,
production,python,cudnnSoftmaxForward,69:2:0,associate_left,3,3,8,5.0,match,14.006,353.127,0,
production,python,cudnnSoftmaxForward,69:2:0,associate_right,3,3,8,5.0,match,14.823,331.888,0,
production,python,cudnnSoftmaxForward,69:2:0,commute_all,3,3,8,5.0,match,15.066,374.391,0,
production,python,cudnnSoftmaxForward,69:2:0,mul_one,3,5,8,5.0,match,17.878,376.195,20,
production,python,cudnnSoftmaxForwardOut_tensor,71:0:0,add_zero,6,8,8,5.0,match,15.725,321.683,20,
production,python,cudnnSoftmaxForwardOut_tensor,71:0:0,associate_left,6,6,8,5.0,match,15.198,349.101,0,
production,python,cudnnSoftmaxForwardOut_tensor,71:0:0,associate_right,6,6,8,5.0,match,14.468,334.704,0,
production,python,cudnnSoftmaxForwardOut_tensor,71:0:0,commute_all,6,6,8,5.0,match,14.693,340.649,0,
production,python,cudnnSoftmaxForwardOut_tensor,71:0:0,mul_one,6,8,8,5.0,match,15.511,326.123,20,
production,python,cudnnSoftmaxForwardOut_tensor,71:1:0,add_zero,4,6,8,5.0,match,18.040,373.260,20,
production,python,cudnnSoftmaxForwardOut_tensor,71:1:0,associate_left,4,4,8,5.0,match,15.565,352.993,0,
production,python,cudnnSoftmaxForwardOut_tensor,71:1:0,associate_right,4,4,8,5.0,match,20.454,356.877,0,
production,python,cudnnSoftmaxForwardOut_tensor,71:1:0,commute_all,4,4,8,5.0,match,15.041,350.428,0,
production,python,cudnnSoftmaxForwardOut_tensor,71:1:0,mul_one,4,6,8,5.0,match,15.302,331.844,20,
production,python,cudnnSoftmaxForwardOut_tensor,71:1:1,add_zero,6,8,8,5.0,match,18.565,377.450,46,
production,python,cudnnSoftmaxForwardOut_tensor,71:1:1,associate_left,6,6,8,5.0,match,18.618,358.811,2,
production,python,cudnnSoftmaxForwardOut_tensor,71:1:1,associate_right,6,6,8,5.0,match,14.242,392.872,2,
production,python,cudnnSoftmaxForwardOut_tensor,71:1:1,commute_all,6,6,8,5.0,match,17.041,355.736,3,
production,python,cudnnSoftmaxForwardOut_tensor,71:1:1,mul_one,6,8,8,5.0,match,15.901,412.033,42,
production,python,cudnnSoftmaxForwardOut_tensor,71:2:0,add_zero,3,5,8,5.0,match,15.604,401.178,22,
production,python,cudnnSoftmaxForwardOut_tensor,71:2:0,associate_left,3,3,8,5.0,match,17.048,408.316,2,
production,python,cudnnSoftmaxForwardOut_tensor,71:2:0,associate_right,3,3,8,5.0,match,14.992,376.418,2,
production,python,cudnnSoftmaxForwardOut_tensor,71:2:0,commute_all,3,3,8,5.0,match,15.924,376.569,3,
production,python,cudnnSoftmaxForwardOut_tensor,71:2:0,mul_one,3,5,8,5.0,match,15.703,368.283,46,
production,python,cudnnSoftmaxForwardOut_tensor,72:0:0,add_zero,6,8,8,5.0,match,20.761,353.937,20,
production,python,cudnnSoftmaxForwardOut_tensor,72:0:0,associate_left,6,6,8,5.0,match,16.814,343.505,0,
production,python,cudnnSoftmaxForwardOut_tensor,72:0:0,associate_right,6,6,8,5.0,match,15.116,344.117,0,
production,python,cudnnSoftmaxForwardOut_tensor,72:0:0,commute_all,6,6,8,5.0,match,14.897,358.582,0,
production,python,cudnnSoftmaxForwardOut_tensor,72:0:0,mul_one,6,8,8,5.0,match,16.684,369.817,20,
production,python,cudnnSoftmaxForwardOut_tensor,72:1:0,add_zero,4,6,8,5.0,match,16.087,332.101,20,
production,python,cudnnSoftmaxForwardOut_tensor,72:1:0,associate_left,4,4,8,5.0,match,14.336,346.015,0,
production,python,cudnnSoftmaxForwardOut_tensor,72:1:0,associate_right,4,4,8,5.0,match,14.512,335.683,0,
production,python,cudnnSoftmaxForwardOut_tensor,72:1:0,commute_all,4,4,8,5.0,match,14.154,363.878,0,
production,python,cudnnSoftmaxForwardOut_tensor,72:1:0,mul_one,4,6,8,5.0,match,15.108,348.200,20,
